Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Regular Public School,Enchanted Hills Elementary School,,Sandoval,100.00,Kindergarten
,Regular Public School,Ernest Stapleton Elementary School,,Sandoval,96.94,Kindergarten
,Regular Public School,Jemez Valley Public Schools,,Sandoval,91.30,Kindergarten
,Regular Public School,Joe Harris Elementary School,,Sandoval,96.55,Kindergarten
,Regular Public School,Maggie Cordova Elementary School,,Sandoval,100.00,Kindergarten
,Regular Public School,Martin Luther King Elementary Jr. Elementary School ,,Sandoval,97.59,Kindergarten
,Regular Public School,Placitas Elementary,,Sandoval,100.00,Kindergarten
,Regular Public School,Puesta del Sol,,Sandoval,100.00,Kindergarten
,Regular Public School,Rio Rancho Elementary,,Sandoval,100.00,Kindergarten
,Regular Public School,Sandia Vista Elementary School,,Sandoval,100.00,Kindergarten
,Regular Public School,Santo Domingo Elementary School,,Sandoval,97.50,Kindergarten
,Regular Public School,Vista Grande Elementary School,,Sandoval,98.95,Kindergarten
,Regular Public School,W.D.  Carroll Elemantary,,Sandoval,96.04,Kindergarten
,Regular Public School,Estancia Municipal School District,,Torrance,97.78,Kindergarten
,Regular Public School,Moriarty Elementary School,,Torrance,87.69,Kindergarten
,Regular Public School,Mountainair Elementary & Middle ,,Torrance,84.62,Kindergarten
,Regular Public School,Ann Parish Elementary,,Valencia,97.96,Kindergarten
,Regular Public School,Bosque Farms Elementary,,Valencia,100.00,Kindergarten
,Regular Public School,Dennis Chavez Elementary School,,Valencia,95.74,Kindergarten
,Regular Public School,Desert View Elementary,,Valencia,98.15,Kindergarten
,Regular Public School,Family School Digital Academy,,Valencia,100.00,Kindergarten
,Regular Public School,Gil Sanchez Elementary School,,Valencia,95.00,Kindergarten
,Regular Public School,Katherine Gallegos Elementary,,Valencia,95.95,Kindergarten
,Regular Public School,La Merced Elementary School,,Valencia,93.88,Kindergarten
,Regular Public School,Los Lunas Elementary,,Valencia,100.00,Kindergarten
,Regular Public School,Peralta Elementary,,Valencia,100.00,Kindergarten
,Regular Public School,Raymond Gabaldon Elementary,,Valencia,97.83,Kindergarten
,Regular Public School,Rio Grande Elementary School,,Valencia,97.53,Kindergarten
,Regular Public School,Sundance Elementary,,Valencia,100.00,Kindergarten
,Regular Public School,Tome Elementary,,Valencia,95.24,Kindergarten
,Regular Public School,Valencia Elementary,,Valencia,92.59,Kindergarten
,State Chater School,Albuquerque Bilingual Academy ,,Bernalillo,100.00,Kindergarten
,State Chater School,ALBUQUERQUE COLLEGIATE ,,Bernalillo,90.91,Kindergarten
,State Chater School,Albuquerque School of Excellence ,,Bernalillo,94.74,Kindergarten
,State Chater School,Albuquerque Sign Language Academy,,Bernalillo,93.33,Kindergarten
,State Chater School,ALTURA PREPARATORY SCHOOL ,,Bernalillo,97.92,Kindergarten
,State Chater School,CORAL COMMUNITY CHARTER SCHOOL ,,Bernalillo,94.74,Kindergarten
,State Chater School,Explore Academy Albuquerque ,,Bernalillo,100.00,Kindergarten
,State Chater School,Mission Achievement and Success Charter School 1.0,,Bernalillo,95.95,Kindergarten
,State Chater School,Mission Achievement and Success Charter School 2.0,,Bernalillo,88.04,Kindergarten
,State Chater School,North Valley Academy,,Bernalillo,95.00,Kindergarten
,State Chater School,The International School at Mesa Del Sol,,Bernalillo,100.00,Kindergarten
,State Chater School,The Montessori Elementary & Middle School,,Bernalillo,91.49,Kindergarten
,State Chater School,William and Josephine Dorn Charter School,,Bernalillo,75.00,Kindergarten
,State Chater School,Explore Academy Rio Rancho,,Sandoval,98.08,Kindergarten
,State Chater School,School of Dreams Academy,,Valencia,86.49,Kindergarten
,BIE-Operated School,Ohkay Owingeh Community School,,Rio Arriba,100.00,Kindergarten
,BIE-Operated School,SAN ILDEFONSO DAY SCHOOL,,Santa Fe,100.00,Kindergarten
,Local Charter School,McCurdy Charter School,,Santa Fe,100.00,Kindergarten
,Local Charter School,Turquoise Trail Charter School,,Santa Fe,89.06,Kindergarten
,Local Charter School,Taos Integrated School of the Arts,,Taos,79.17,Kindergarten
,Private,Canyoncito Montessori School,,Los Alamos,66.67,Kindergarten
,Private,ST FRANCIS SCHOOL,,Rio Arriba,57.14,Kindergarten
,Private,ANNUNCIATION CATHOLIC SCHOOL,,Santa Fe,55.26,Kindergarten
,Private,DESERT MONTESSORI SCHOOL,,Santa Fe,100.00,Kindergarten
,Private,Holy Cross Catholic School,,Santa Fe,83.33,Kindergarten
,Private,Little Earth School,,Santa Fe,100.00,Kindergarten
,Private,New Mexico School for the Deaf,,Santa Fe,100.00,Kindergarten
,Private,Rio Grande School ,,Santa Fe,68.42,Kindergarten
,Private,Santa Fe School for the Arts and Sciences,,Santa Fe,90.00,Kindergarten
,Private,Santa Fe School for the Deaf,,Santa Fe,100.00,Kindergarten
,Private,Santo Nino Regional Catholic School ,,Santa Fe,73.33,Kindergarten
,Regular Public School,Cimarron Municipal Schools,,Colfax,100.00,Kindergarten
,Regular Public School,Eagle Nest Elementary/Middle School ,,Colfax,100.00,Kindergarten
,Regular Public School,Maxwell Municipal Schools,,Colfax,100.00,Kindergarten
,Regular Public School,Springer Elementary School,,Colfax,88.89,Kindergarten
,Regular Public School,Rita M. Marquez Elementary,,Guadalupe,85.71,Kindergarten
,Regular Public School,Santa Rosa Elementary School,,Guadalupe,96.55,Kindergarten
,Regular Public School,Mosquero Municipal Schools,,Harding,66.67,Kindergarten
,Regular Public School,RV Traylor Elementary,,Hidalgo,100.00,Kindergarten
,Regular Public School,Aspen Elementary ,,Los Alamos,100.00,Kindergarten
,Regular Public School,Barranca Mesa Elementary School,,Los Alamos,95.74,Kindergarten
,Regular Public School,Chamisa Elementary School,,Los Alamos,96.97,Kindergarten
,Regular Public School,Mountain Elementary School,,Los Alamos,100.00,Kindergarten
,Regular Public School,Pinon Elementary,,Los Alamos,100.00,Kindergarten
,Regular Public School,Mora Independent Schools,,Mora,96.97,Kindergarten
,Regular Public School,Abiquiu Elementary,,Rio Arriba,100.00,Kindergarten
,Regular Public School,Alcalde Elementary,,Rio Arriba,100.00,Kindergarten
,Regular Public School,Chama Elementary School,,Rio Arriba,66.67,Kindergarten
,Regular Public School,Chimayo Elementary,,Rio Arriba,92.31,Kindergarten
,Regular Public School,Dixon Elementary,,Rio Arriba,75.00,Kindergarten
,Regular Public School,Dulce Elementary School,,Rio Arriba,100.00,Kindergarten
,Regular Public School,El Rito Elementary ,,Rio Arriba,91.67,Kindergarten
,Regular Public School,ETS Elementary,,Rio Arriba,94.74,Kindergarten
,Regular Public School,Gallina Elementary School,,Rio Arriba,100.00,Kindergarten
,Regular Public School,Hernandez Elementary School,,Rio Arriba,92.31,Kindergarten
,Regular Public School,Los Ninos Kindergarten Center,,Rio Arriba,86.67,Kindergarten
,Regular Public School,Lybrook K-8,,Rio Arriba,71.43,Kindergarten
,Regular Public School,San Juan Elementary,,Rio Arriba,90.48,Kindergarten
,Regular Public School,Tierra Amarilla Elementary Schools,,Rio Arriba,77.78,Kindergarten
,Regular Public School,Velarde Elementary,,Rio Arriba,100.00,Kindergarten
,Regular Public School,Los Ninos Elementary,,San Miguel,97.56,Kindergarten
,Regular Public School,Luis E Armijo Elementary,,San Miguel,77.78,Kindergarten
,Regular Public School,Mike Mateo Sena Elementary School,,San Miguel,77.78,Kindergarten
,Regular Public School,Pecos Independent School District,,San Miguel,86.36,Kindergarten
,Regular Public School,Valley Elementary,,San Miguel,85.71,Kindergarten
,Regular Public School,Acequia Madre Elementary ,,Santa Fe,93.94,Kindergarten
,Regular Public School,Amy Biehl Community School,,Santa Fe,97.83,Kindergarten
,Regular Public School,Aspen Community School,,Santa Fe,88.00,Kindergarten
,Regular Public School,Atalaya Elementary,,Santa Fe,96.77,Kindergarten
,Regular Public School,Carlos Gilbert Elementary School,,Santa Fe,98.04,Kindergarten
,Regular Public School,Cesar Chavez Elementary,,Santa Fe,100.00,Kindergarten
,Regular Public School,Chaparral Elementary,,Santa Fe,100.00,Kindergarten
,Regular Public School,Desert Sage Academy,,Santa Fe,100.00,Kindergarten
,Regular Public School,EJ Martinez Elementary,,Santa Fe,96.15,Kindergarten
,Regular Public School,El Camino Real Academy,,Santa Fe,87.88,Kindergarten
,Regular Public School,El Dorado Community School,,Santa Fe,96.30,Kindergarten
,Regular Public School,Francis X Nava Elementary,,Santa Fe,81.82,Kindergarten
,Regular Public School,Gonzales Community School,,Santa Fe,95.00,Kindergarten
,Regular Public School,Kearny Elementary,,Santa Fe,95.45,Kindergarten
,Regular Public School,Nina Otero Community School,,Santa Fe,96.43,Kindergarten
,Regular Public School,Pablo Roybal elem,,Santa Fe,100.00,Kindergarten
,Regular Public School,Pinon Elementary School,,Santa Fe,96.77,Kindergarten
,Regular Public School,Pojoaque Valley Schools,,Santa Fe,100.00,Kindergarten
,Regular Public School,Ramirez Thomas Elementary,,Santa Fe,100.00,Kindergarten
,Regular Public School,Salazar Elementary School,,Santa Fe,93.94,Kindergarten
,Regular Public School,South Mountain Elementary,,Santa Fe,100.00,Kindergarten
,Regular Public School,Sweeney Elementary,,Santa Fe,97.30,Kindergarten
,Regular Public School,Tesuque,,Santa Fe,100.00,Kindergarten
,Regular Public School,Tony E Quintana (Sombrillo) Elementary,,Santa Fe,92.31,Kindergarten
,Regular Public School,Wood Gormley,,Santa Fe,100.00,Kindergarten
,Regular Public School,Alta Vista Elementary School,,Taos,87.50,Kindergarten
,Regular Public School,Arroyos Del Norte Elementary ,,Taos,75.00,Kindergarten
,Regular Public School,Enos Garcia Elementary,,Taos,88.89,Kindergarten
,Regular Public School,Peñasco Independent School District ,,Taos,100.00,Kindergarten
,Regular Public School,Ranchos Elementary School,,Taos,96.30,Kindergarten
,Regular Public School,Alvis Elementary School,,Union,90.63,Kindergarten
,Regular Public School,Des Moines Municipal School,,Union,83.33,Kindergarten
,State Chater School,Rio Gallinas School for Ecology and the Arts ,,San Miguel,66.67,Kindergarten
,State Chater School,Estancia Valley Classical Academy,,Santa Fe,79.63,Kindergarten
,State Chater School,Anansi Charter School,,Taos,90.00,Kindergarten
,State Chater School,Red River Valley Charter School,,Taos,64.29,Kindergarten
,State Chater School,Roots and Wings Community School,,Taos,25.00,Kindergarten
,State Chater School,Taos Charter School,,Taos,95.00,Kindergarten
,State Chater School,Taos International School,,Taos,92.00,Kindergarten
,State Chater School,Taos Municipal Charter School,,Taos,75.00,Kindergarten
,Tribally-Operated School,Kha'p'o Community School,,Rio Arriba,100.00,Kindergarten
,BIE-Operated School,Baca/Dlo'ay azhi Community School,,McKinley,86.67,Kindergarten
,BIE-Operated School,Bread Springs Day School,,McKinley,100.00,Kindergarten
,BIE-Operated School,ChiChilTah Jones Ranch Community School,,McKinley,100.00,Kindergarten
,BIE-Operated School,Ch'ooshgai Community School,,McKinley,73.33,Kindergarten
,BIE-Operated School,Crownpoint Community School,,McKinley,86.36,Kindergarten
,BIE-Operated School,Mariano Lake Community School,,McKinley,100.00,Kindergarten
,BIE-Operated School,LAKE VALLEY  NAVAJO SCHOOL,,San Juan,100.00,Kindergarten
,BIE-Operated School,Sanostee Day School,,San Juan,100.00,Kindergarten
,Local Charter School,MOSAIC  ACADEMY CHARTER SCHOOL,,San Juan,88.24,Kindergarten
,Private,St. Teresa of Avila School,,Cibola,88.89,Kindergarten
,Private,Rehoboth Christian School,,McKinley,86.36,Kindergarten
,Private,St Anthony Indian School ,,McKinley,100.00,Kindergarten
,Private,St. Bonaventure Indian Mission and School,,McKinley,87.50,Kindergarten
,Private,Wildcat Christian Academy,,McKinley,66.67,Kindergarten
,Private,ACTS CHRISTIAN ACADEMY,,San Juan,16.67,Kindergarten
,Private,Grace Baptist Academy,,San Juan,93.33,Kindergarten
,Private,SACRED HEART CATHOLIC SCHOOL,,San Juan,76.92,Kindergarten
,Regular Public School,Bluewater Elementary School,,Cibola,83.33,Kindergarten
,Regular Public School,Cubero Elementary School,,Cibola,88.00,Kindergarten
,Regular Public School,Mesa View Elementary,,Cibola,86.96,Kindergarten
,Regular Public School,Milan Elementary,,Cibola,100.00,Kindergarten
,Regular Public School,Mt. Taylor Elementary School,,Cibola,88.10,Kindergarten
,Regular Public School,San Rafael Elementary,,Cibola,100.00,Kindergarten
,Regular Public School,Seboyeta Elementary,,Cibola,80.00,Kindergarten
,Regular Public School,Catherine A. Miller Elementary ,,McKinley,71.43,Kindergarten
,Regular Public School,Chee Dodge Elementary,,McKinley,84.85,Kindergarten
,Regular Public School,Crownpoint Elementary,,McKinley,72.00,Kindergarten
,Regular Public School,David Skeet Elementary,,McKinley,92.00,Kindergarten
,Regular Public School,Del Norte Elementary,,McKinley,91.07,Kindergarten
,Regular Public School,Indian Hills Elementary School,,McKinley,93.02,Kindergarten
,Regular Public School,Jefferson Elementary School,,McKinley,87.76,Kindergarten
,Regular Public School,Lincoln Elementary,,McKinley,84.38,Kindergarten
,Regular Public School,Navajo Elementary School,,McKinley,82.69,Kindergarten
,Regular Public School,Ramah Elementary,,McKinley,96.00,Kindergarten
,Regular Public School,Red Rock Elementary,,McKinley,85.00,Kindergarten
,Regular Public School,Stagecoach Elementary,,McKinley,85.11,Kindergarten
,Regular Public School,Thoreau Elementary,,McKinley,80.70,Kindergarten
,Regular Public School,Tobe Turpen Elementary School,,McKinley,82.61,Kindergarten
,Regular Public School,Tohatchi Elementary,,McKinley,86.67,Kindergarten
,Regular Public School,Twin Lakes Elementary,,McKinley,87.50,Kindergarten
,Regular Public School,Zuni Public School District,,McKinley,100.00,Kindergarten
,Regular Public School,Animas Elementary ,,San Juan,100.00,Kindergarten
,Regular Public School,Apache Elementary,,San Juan,98.36,Kindergarten
,Regular Public School,Bloomfield Early Childhood Center,,San Juan,94.49,Kindergarten
,Regular Public School,Bluffview Elementary ,,San Juan,100.00,Kindergarten
,Regular Public School,Country Club Elementary,,San Juan,93.42,Kindergarten
,Regular Public School,Esperanza Elementary School,,San Juan,100.00,Kindergarten
,Regular Public School,Eva B Stokely Elementary,,San Juan,100.00,Kindergarten
,Regular Public School,JUDY NELSON ELEMENTARY,,San Juan,100.00,Kindergarten
,Regular Public School,Kirtland Elementary,,San Juan,100.00,Kindergarten
,Regular Public School,Ladera Del Norte Elementary,,San Juan,97.14,Kindergarten
,Regular Public School,Lydia Rippey Elementary School,,San Juan,98.75,Kindergarten
,Regular Public School,McCormick Elementary,,San Juan,100.00,Kindergarten
,Regular Public School,McCoy Elementary ,,San Juan,97.26,Kindergarten
,Regular Public School,Mckinley Elementary,,San Juan,96.83,Kindergarten
,Regular Public School,Mesa Elementary,,San Juan,100.00,Kindergarten
,Regular Public School,Mesa Verde Elementary School,,San Juan,98.53,Kindergarten
,Regular Public School,Naschitti Elementary School,,San Juan,100.00,Kindergarten
,Regular Public School,Newcomb Elementary School,,San Juan,85.19,Kindergarten
,Regular Public School,Nizhoni Elementary,,San Juan,100.00,Kindergarten
,Regular Public School,Northeast Elementary,,San Juan,100.00,Kindergarten
,Regular Public School,Ojo Amarillo Elementary School,,San Juan,100.00,Kindergarten
,Tribally-Operated School,Haak'u Community Academy ,,Cibola,93.75,Kindergarten
,Tribally-Operated School,Hanaadli Community School,,San Juan,100.00,Kindergarten
,Tribally-Operated School,"Shiprock Associated Schools, Inc.",,San Juan,100.00,Kindergarten
,Local Charter School,Sidney Gutierrez Middle School ,,Chaves,85.00,Kindergarten
,Local Charter School,Jefferson Montessori Academy ,,Eddy,100.00,Kindergarten
,Private,ALL SAINTS CATHOLIC SCHOOL,,Chaves,66.67,Kindergarten
,Private,Gateway Christian School,,Chaves,88.89,Kindergarten
,Private,Clovis Christian Schools,,Curry,85.19,Kindergarten
,Private,Junction Christian Academy,,Lea,61.90,Kindergarten
,Private,St. Helena Catholic School,,Lea,100.00,Kindergarten
,Regular Public School,Berrendo Elementary,,Chaves,100.00,Kindergarten
,Regular Public School,Del Norte Elementary,,Chaves,100.00,Kindergarten
,Regular Public School,Dexter Elementary School,,Chaves,100.00,Kindergarten
,Regular Public School,East Grand Plains Elementary school,,Chaves,100.00,Kindergarten
,Regular Public School,El Capitan Elementary,,Chaves,98.08,Kindergarten
,Regular Public School,Hagerman Municipal Schools,,Chaves,100.00,Kindergarten
,Regular Public School,Lake Arthur,,Chaves,100.00,Kindergarten
,Regular Public School,Missouri Ave,,Chaves,97.78,Kindergarten
,Regular Public School,Monterrey Elementary School,,Chaves,100.00,Kindergarten
