Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,,Whitefield Elementary,,Lincoln,91.67,Kindergarten
,,Wiscasset Middle High School,,Lincoln,94.44,Kindergarten
,,Lincoln County Totals,,Lincoln,96.74,Kindergarten
,,Andover Elementary,,Oxford,100.0,Kindergarten
,,Crescent Park School,,Oxford,100.0,Kindergarten
,,Guy E Rowe Elementary School,,Oxford,95.83,Kindergarten
,,Hebron Station School,,Oxford,100.0,Kindergarten
,,MSAD #72,,Oxford,100.0,Kindergarten
,,Otisfield Community School,,Oxford,100.0,Kindergarten
,,Oxford Elementary,,Oxford,97.37,Kindergarten
,,Paris Elementary School,,Oxford,96.43,Kindergarten
,,RSU 56 Dirigo Elementary School,,Oxford,94.44,Kindergarten
,,Rumford Elementary School,,Oxford,100.0,Kindergarten
,,Sacopee Valley (MSAD#55),,Oxford,97.01,Kindergarten
,,Waterford Memorial School,,Oxford,100.0,Kindergarten
,,Woodstock Elementary,,Oxford,93.33,Kindergarten
,,Oxford County Totals,,Oxford,97.64,Kindergarten
,,All Saints Catholic School,,Penobscot,100.0,Kindergarten
,,Alton Elementary School,,Penobscot,100.0,Kindergarten
,,Bangor Christian School,,Penobscot,85.0,Kindergarten
,,Bangor School Department,,Penobscot,94.07,Kindergarten
,,Brewer Community School,,Penobscot,100.0,Kindergarten
,,Center Drive School,,Penobscot,100.0,Kindergarten
,,Central Community Elementary School,,Penobscot,100.0,Kindergarten
,,Earl C. McGraw School,,Penobscot,100.0,Kindergarten
,,East Millinocket School Department,,Penobscot,100.0,Kindergarten
,,Eddington School,,Penobscot,100.0,Kindergarten
,,Ella P. Burr Elementary School,,Penobscot,96.3,Kindergarten
,,Enfield Station School,,Penobscot,100.0,Kindergarten
,,Etna-Dixmont School,,Penobscot,100.0,Kindergarten
,,Glenburn School,,Penobscot,97.62,Kindergarten
,,Granite Street School,,Penobscot,100.0,Kindergarten
,,Helen S. Dunn School,,Penobscot,86.67,Kindergarten
,,Indian Island School,,Penobscot,100.0,Kindergarten
,,Kidspeace Old Town,,Penobscot,100.0,Kindergarten
,,Lee Winn Elementary,,Penobscot,100.0,Kindergarten
,,Milford Public School,,Penobscot,100.0,Kindergarten
,,Old Town Elementary School,,Penobscot,94.67,Kindergarten
,,Patricia A Duran School,,Penobscot,100.0,Kindergarten
,,Ridge View Community School,,Penobscot,97.37,Kindergarten
,,RSU 89,,Penobscot,100.0,Kindergarten
,,SEBASTICOOK VALLEY ELEMENTARY SCHOOL,,Penobscot,98.18,Kindergarten
,,UCP of Maine,,Penobscot,100.0,Kindergarten
,,Veazie Community School,,Penobscot,100.0,Kindergarten
,,Penobscot County Totals,,Penobscot,97.44,Kindergarten
,,Milo Elementary School,,Piscataquis,84.21,Kindergarten
,,Piscataquis Community Elementary School,,Piscataquis,97.5,Kindergarten
,,Sedomocha,,Piscataquis,92.59,Kindergarten
,,Piscataquis County Totals,,Piscataquis,91.67,Kindergarten
,,BOWDOINHAM COMMUNITY SCHOOL,,Sagadahoc,97.06,Kindergarten
,,Dike-Newell School,,Sagadahoc,100.0,Kindergarten
,,Georgetown Central School,,Sagadahoc,100.0,Kindergarten
,,Marcia Buker Elementary,,Sagadahoc,100.0,Kindergarten
,,Phippsburg Elementary School,,Sagadahoc,93.75,Kindergarten
,,St. John's Catholic School,,Sagadahoc,100.0,Kindergarten
,,West Bath School,,Sagadahoc,94.12,Kindergarten
,,Williams Cone School,,Sagadahoc,100.0,Kindergarten
,,Woolwich Central School,,Sagadahoc,100.0,Kindergarten
,,Sagadahoc County Totals,,Sagadahoc,98.7,Kindergarten
,,Athens Community School,,Somerset,100.0,Kindergarten
,,Canaan Elementary,,Somerset,96.15,Kindergarten
,,Garret Schenck School,,Somerset,100.0,Kindergarten
,,Harmony Elementary School,,Somerset,100.0,Kindergarten
,,Mill Stream Elementary School,,Somerset,100.0,Kindergarten
,,MSAD #13,,Somerset,100.0,Kindergarten
,,MSAD #53,,Somerset,96.3,Kindergarten
,,MSAD #74 Carrabec Community School,,Somerset,100.0,Kindergarten
,,MSAD59,,Somerset,100.0,Kindergarten
,,North Elementary School,,Somerset,98.44,Kindergarten
,,Solon Elementary School,,Somerset,100.0,Kindergarten
,,Somerset Elementary School,,Somerset,100.0,Kindergarten
,,Somerset County Totals,,Somerset,98.79,Kindergarten
,,Captain Albert Stevens School,,Waldo,100.0,Kindergarten
,,East Belfast Elementary,,Waldo,94.29,Kindergarten
,,Edna Drinkwater Elementary School,,Waldo,100.0,Kindergarten
,,Gladys Weymouth Elementary School,,Waldo,100.0,Kindergarten
,,Islesboro Central School,,Waldo,100.0,Kindergarten
,,Leroy Smith School,,Waldo,100.0,Kindergarten
,,Lincolnville Central School,,Waldo,100.0,Kindergarten
,,Monroe Elementary,,Waldo,83.33,Kindergarten
,,Morse Memorial Elementary,,Waldo,100.0,Kindergarten
,,Mount View Elementary School,,Waldo,97.22,Kindergarten
,,Palermo Consolidated School,,Waldo,100.0,Kindergarten
,,Searsport Elementary School,,Waldo,91.3,Kindergarten
,,Troy Elementary,,Waldo,75.0,Kindergarten
,,Walker School,,Waldo,100.0,Kindergarten
,,Waldo County Totals,,Waldo,97.12,Kindergarten
,,Alexander Elementary School,,Washington,100.0,Kindergarten
,,Beals Elementary School,,Washington,100.0,Kindergarten
,,Calais Elementary School,,Washington,97.62,Kindergarten
,,Cherryfield Elementary School,,Washington,100.0,Kindergarten
,,Daniel W. Merritt Elementary School,,Washington,100.0,Kindergarten
,,East Range II,,Washington,100.0,Kindergarten
,,Eastport Elementary School,,Washington,83.33,Kindergarten
,,Edmunds Consolidated School,,Washington,100.0,Kindergarten
,,Ella Lewis School,,Washington,100.0,Kindergarten
,,Elm Street Elementary School,,Washington,100.0,Kindergarten
,,Harrington Elementary,,Washington,100.0,Kindergarten
,,Jonesboro Elementary School,,Washington,100.0,Kindergarten
,,Jonesport Elementary School,,Washington,100.0,Kindergarten
,,Milbridge Elementary,,Washington,100.0,Kindergarten
,,Pembroke Elementary School,,Washington,88.89,Kindergarten
,,Perry Elementary School,,Washington,87.5,Kindergarten
,,Princeton Elementary School,,Washington,100.0,Kindergarten
,,Rose M Gaffney,,Washington,97.5,Kindergarten
,,Whiting Village Elementary School,,Washington,100.0,Kindergarten
,,Woodland Elementary School,,Washington,93.33,Kindergarten
,,Washington County Totals,,Washington,97.38,Kindergarten
,,Acton Elementary School,,York,100.0,Kindergarten
,,Alfred Elementary School,,York,100.0,Kindergarten
,,Berwick Academy,,York,100.0,Kindergarten
,,Brixham Montessori Friends School,,York,100.0,Kindergarten
,,Buxton Center Elementary School,,York,98.59,Kindergarten
,,Carl J Lamb,,York,94.87,Kindergarten
,,Central School / MSAD35,,York,100.0,Kindergarten
,,Dayton Consolidated School,,York,100.0,Kindergarten
,,Eliot Elementary School,,York,100.0,Kindergarten
,,Fraser Ford School,,York,100.0,Kindergarten
,,Gov. John Fairfield School,,York,94.32,Kindergarten
,,Hanson and Lebanon Elementary Schools,,York,100.0,Kindergarten
,,Harold B. Emery School,,York,100.0,Kindergarten
,,Hollis Elementary School,,York,100.0,Kindergarten
,,Horace Mitchell Primary,,York,98.72,Kindergarten
,,Jameson Elementary School,,York,98.0,Kindergarten
,,John F. Kennedy Memorial School,,York,94.37,Kindergarten
,,Kennebunk Elementary School,,York,97.85,Kindergarten
,,Kennebunkport Consolidated School,,York,100.0,Kindergarten
,,Line Elementary,,York,100.0,Kindergarten
,,Lyman Elementary School,,York,95.0,Kindergarten
,,Margaret Chase Smith Elementary,,York,100.0,Kindergarten
,,Mildred L Day School,,York,97.67,Kindergarten
,,North Berwick Elementary School,,York,100.0,Kindergarten
,,Sanford Pride Elementary,,York,100.0,Kindergarten
,,Shapleigh Memorial,,York,95.83,Kindergarten
,,St. Thomas School,,York,90.0,Kindergarten
,,Village Elementary School-York,,York,89.72,Kindergarten
,,Vivian E. Hussey School,,York,100.0,Kindergarten
,,Waterboro Elementary School,,York,100.0,Kindergarten
,,Wells Elementary School,,York,99.05,Kindergarten
,,Young School,,York,99.07,Kindergarten
,,York County Totals,,York,97.92,Kindergarten
,,Statewide,,Statewide,97.62,Kindergarten
,,Auburn Middle School,,Androscoggin,98.08,7th Grade
,,Bruce Whittier Middle School,,Androscoggin,99.19,7th Grade
,,Central Maine Christian Academy,,Androscoggin,100.0,7th Grade
,,Lewiston Middle School,,Androscoggin,93.6,7th Grade
,,Oak Hill Middle School,,Androscoggin,100.0,7th Grade
,,Philip W. Sugg Middle School,,Androscoggin,100.0,7th Grade
,,"RSU5, Durham Community School",,Androscoggin,97.92,7th Grade
,,Saint Dominic Academy,,Androscoggin,100.0,7th Grade
,,The Margaret Murphy Centers for Children,,Androscoggin,100.0,7th Grade
,,Tripp Middle School,,Androscoggin,100.0,7th Grade
,,Androscoggin County Totals,,Androscoggin,97.45,7th Grade
,,Caribou Community School,,Aroostook,100.0,7th Grade
,,Dawn F. Barnes Elementary School,,Aroostook,100.0,7th Grade
,,Easton School Department,,Aroostook,100.0,7th Grade
,,Greater Houlton Christian Academy,,Aroostook,83.33,7th Grade
,,Houlton Middle High School,,Aroostook,98.91,7th Grade
,,Limestone Community School,,Aroostook,100.0,7th Grade
,,Madawaska Middle/HIgh School,,Aroostook,100.0,7th Grade
,,Miranda J Carney,,Aroostook,100.0,7th Grade
,,MSAD 20,,Aroostook,100.0,7th Grade
,,MSAD 70,,Aroostook,100.0,7th Grade
,,MSAD#33,,Aroostook,91.67,7th Grade
,,Presque Isle Middle School,,Aroostook,99.17,7th Grade
,,RSU #50 - Southern Aroostook Community School,,Aroostook,100.0,7th Grade
,,RSU 88/MSAD #24,,Aroostook,100.0,7th Grade
,,Valley Rivers Middle School,,Aroostook,100.0,7th Grade
,,Washburn Elementary and High School / MSAD45,,Aroostook,100.0,7th Grade
,,Woodland Consolidated School,,Aroostook,100.0,7th Grade
,,Aroostook County Totals,,Aroostook,99.34,7th Grade
,,Aucocisco School,,Cumberland,100.0,7th Grade
,,Brunswick Junior High School,,Cumberland,98.86,7th Grade
,,Burchard Dunn School,,Cumberland,100.0,7th Grade
,,Falmouth Public Schools,,Cumberland,100.0,7th Grade
,,Fiddlehead School of Arts and Sciences,,Cumberland,100.0,7th Grade
,,Glickman Lauder Center of Excellence in Autism and Developmental Disorders,,Cumberland,100.0,7th Grade
,,Gorham Middle School,,Cumberland,98.23,7th Grade
,,Greater Portland Christian School,,Cumberland,92.86,7th Grade
,,Greely Middle School 6-8,,Cumberland,98.24,7th Grade
,,Harrison Middle School,,Cumberland,100.0,7th Grade
,,Jordan Small Middle School,,Cumberland,100.0,7th Grade
,,King Middle School,,Cumberland,97.79,7th Grade
,,Lake Region Middle School,,Cumberland,100.0,7th Grade
,,Lincoln Middle School,,Cumberland,97.79,7th Grade
,,Lyman Moore Middle School,,Cumberland,96.99,7th Grade
,,Maine Coast Waldorf School,,Cumberland,100.0,7th Grade
,,Maine Connections Academy,,Cumberland,100.0,7th Grade
,,North Yarmouth Academy,,Cumberland,100.0,7th Grade
,,RSU5 - Freeport Middle School,,Cumberland,100.0,7th Grade
,,Scarborough Middle School,,Cumberland,99.53,7th Grade
,,South Portland Middle School,,Cumberland,95.03,7th Grade
,,St. Brigid School,,Cumberland,100.0,7th Grade
,,Waynflete School,,Cumberland,100.0,7th Grade
,,Windham Middle School,,Cumberland,100.0,7th Grade
,,Cumberland County Totals,,Cumberland,98.75,7th Grade
,,Carrabassett Valley Academy,,Franklin,100.0,7th Grade
,,Day Mountain Regional Middle School,,Franklin,97.06,7th Grade
,,Mt Blue Middle School,,Franklin,100.0,7th Grade
,,Rangeley Lakes Regional School,,Franklin,93.33,7th Grade
,,Spruce Mountain Middle School,,Franklin,100.0,7th Grade
,,Stratton School,,Franklin,100.0,7th Grade
,,Franklin County Totals,,Franklin,99.43,7th Grade
,,Adams School,,Hancock,100.0,7th Grade
,,Airline School,,Hancock,100.0,7th Grade
,,Beech Hill School,,Hancock,100.0,7th Grade
,,Blue Hill Consolidated,,Hancock,100.0,7th Grade
,,Brooklin School,,Hancock,100.0,7th Grade
,,Brooksville Elementary,,Hancock,100.0,7th Grade
,,Conners Emerson School,,Hancock,100.0,7th Grade
,,Dedham School,,Hancock,100.0,7th Grade
,,Deer Isle Stonington Elementary School,,Hancock,100.0,7th Grade
,,Ellsworth Elementary and Middle School,,Hancock,100.0,7th Grade
,,Hancock Grammar School,,Hancock,100.0,7th Grade
,,Lamoine Consolidated School,,Hancock,100.0,7th Grade
,,Mount Desert Elementary,,Hancock,100.0,7th Grade
,,Pemetic Elementary School,,Hancock,100.0,7th Grade
,,Penobscot Community School,,Hancock,100.0,7th Grade
,,RSU 25,,Hancock,100.0,7th Grade
,,Sedgwick Elementary School,,Hancock,100.0,7th Grade
,,Surry Elementary School,,Hancock,100.0,7th Grade
,,The Bay School,,Hancock,100.0,7th Grade
,,Tremont Consolidated,,Hancock,100.0,7th Grade
,,Trenton Elementary School,,Hancock,100.0,7th Grade
,,Hancock County Totals,,Hancock,100.0,7th Grade
,,China Middle School,,Kennebec,100.0,7th Grade
,,Gardiner Regional Middle School,,Kennebec,97.62,7th Grade
,,Hall-Dale Middle/High School,,Kennebec,100.0,7th Grade
,,Maine Virtual Academy,,Kennebec,92.11,7th Grade
,,Maranacook Community Middle School,,Kennebec,98.1,7th Grade
,,Messalonskee Middle School,,Kennebec,100.0,7th Grade
,,Monmouth Memorial School,,Kennebec,100.0,7th Grade
,,St. Michael School,,Kennebec,100.0,7th Grade
,,Vassalboro Community School,,Kennebec,97.56,7th Grade
,,Waterville Junior High School,,Kennebec,98.0,7th Grade
,,Winslow Jr. High School,,Kennebec,98.77,7th Grade
,,Winthrop Public School,,Kennebec,98.21,7th Grade
,,Kennebec County Totals,,Kennebec,98.55,7th Grade
,,Appleton Village School,,Knox,100.0,7th Grade
,,Ashwood Waldorf School,,Knox,66.67,7th Grade
,,Camden Rockport Middle School,,Knox,98.8,7th Grade
,,Hope Elementary School,,Knox,94.12,7th Grade
,,Oceanside Middle School (RSU#13),,Knox,100.0,7th Grade
,,St. George Municipal School,,Knox,100.0,7th Grade
,,Knox County Totals,,Knox,98.64,7th Grade
,,Boothbay Region Schools,,Lincoln,100.0,7th Grade
,,Center for Teaching and Learning,,Lincoln,100.0,7th Grade
,,Great Salt Bay Community School,,Lincoln,100.0,7th Grade
,,Jefferson Village School,,Lincoln,100.0,7th Grade
,,Medomak Middle School,,Lincoln,100.0,7th Grade
,,Nobleboro Central School,,Lincoln,100.0,7th Grade
,,South Bristol School,,Lincoln,100.0,7th Grade
,,Whitefield Elementary,,Lincoln,95.0,7th Grade
,,Wiscasset Middle High School,,Lincoln,100.0,7th Grade
,,Lincoln County Totals,,Lincoln,99.68,7th Grade
,,Buckfield Junior Senior high School,,Oxford,100.0,7th Grade
,,Gould Academy,,Oxford,100.0,7th Grade
,,Hebron Academy,,Oxford,100.0,7th Grade
,,Mountain Valley Middle School,,Oxford,100.0,7th Grade
,,MSAD #72,,Oxford,100.0,7th Grade
,,Oxford Hills Middle School,,Oxford,99.17,7th Grade
,,Sacopee Valley (MSAD#55),,Oxford,98.75,7th Grade
,,Telstar Middle School,,Oxford,100.0,7th Grade
,,The Eddy Middle School,,Oxford,100.0,7th Grade
,,TWK Dirigo Middle School,,Oxford,100.0,7th Grade
,,Oxford County Totals,,Oxford,99.55,7th Grade
,,All Saints Catholic School,,Penobscot,90.91,7th Grade
,,Bangor Christian School,,Penobscot,95.24,7th Grade
,,Bangor Regional Theraputic Day Program,,Penobscot,100.0,7th Grade
,,Bangor School Department,,Penobscot,98.8,7th Grade
,,Brewer Community School,,Penobscot,100.0,7th Grade
,,Center Drive School,,Penobscot,100.0,7th Grade
,,Central Community Elementary School,,Penobscot,100.0,7th Grade
,,Enfield Station School,,Penobscot,100.0,7th Grade
,,Glenburn School,,Penobscot,100.0,7th Grade
,,Helen S. Dunn School,,Penobscot,90.91,7th Grade
,,Hermon Middle School,,Penobscot,100.0,7th Grade
,,Holbrook School,,Penobscot,100.0,7th Grade
,,Indian Island School,,Penobscot,100.0,7th Grade
,,Kidspeace Graham Lake,,Penobscot,100.0,7th Grade
,,Leonard Middle School,,Penobscot,100.0,7th Grade
,,Mattanawcook Junior High School,,Penobscot,100.0,7th Grade
,,Medway Middle School,,Penobscot,100.0,7th Grade
,,Milford Public School,,Penobscot,100.0,7th Grade
,,Mount Jefferson Junior High School,,Penobscot,100.0,7th Grade
,,Nokomis Middle School,,Penobscot,100.0,7th Grade
,,Reeds Brook Middle School,,Penobscot,98.04,7th Grade
,,Ridge View Community School,,Penobscot,100.0,7th Grade
,,RSU 89,,Penobscot,100.0,7th Grade
,,Stearns Junior Senior High School,,Penobscot,100.0,7th Grade
,,Veazie Community School,,Penobscot,100.0,7th Grade
,,Penobscot County Totals,,Penobscot,99.32,7th Grade
,,Penquis Valley Middle High School,,Piscataquis,96.97,7th Grade
,,Piscataquis Community Elementary School,,Piscataquis,100.0,7th Grade
,,Sedomocha,,Piscataquis,100.0,7th Grade
,,Piscataquis County Totals,,Piscataquis,99.21,7th Grade
